time,temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),precipitation_sum (mm),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1/1/22,80.5,70.3,84.5,74.3,38023.27,34034.99,3.15,5.2,0,0,0,0,0,NaN,12.1,16.6,141,13.51,2.69
1/2/22,81.8,71.4,85.5,75,38047.13,32854.18,5.25,5.25,0,0,0,0,0,NaN,12.7,19,158,13.79,2.87
1/3/22,80.5,65.8,85,62.2,38073.07,22102.41,4.75,5.2,0,0,0,0,0,NaN,10.4,20.4,276,11.62,2.46
1/4/22,77.3,62,77.2,60.4,38101.37,18571.42,2.85,5.25,0,0,0,0,0,NaN,9.6,17.9,19,10.42,2.62
1/5/22,78.6,68.8,84.6,70.5,38131.94,21600,4.75,5.2,0.7,0.7,0,0,1,NaN,6.4,16.1,154,9.23,1.98
1/6/22,79.9,62,81.2,64.3,38164.74,33509.56,5.15,5.25,0,0,0,0,0,NaN,8.1,13,326,15.31,2.91
1/7/22,81.9,69.2,87.3,73.6,38199.68,26535.68,4.15,5.25,0,0,0,0,0,NaN,7.1,15.2,359,11.2,2.33
1/8/22,78.4,70.8,81.6,75.1,38236.68,23707.79,4.8,5.25,0,0,0,0,0,NaN,12.8,22.4,51,10.26,2.17
1/9/22,78,71.5,81,74.1,38275.69,7200,4,5.25,1.5,1.5,0,0,2,NaN,13.4,27.7,75,5.9,1.58
1/10/22,81.8,70.3,89.4,73.8,38316.62,28899.96,4.6,5.25,0,0,0,0,0,NaN,5.4,17,36,9.94,1.93
1/11/22,75.6,63.8,76.3,65.2,38359.4,21257.71,4.95,5.3,2.9,2.9,0,0,5,NaN,12.7,25.5,354,10.25,1.81
1/12/22,73.8,67.2,73.4,66.7,38403.96,19319.8,4.35,5.25,1.9,1.9,0,0,4,NaN,12.8,26.6,50,11.11,2.39
1/13/22,75.5,62.3,77.6,61.3,38450.23,24301.59,5.35,5.35,2.5,2.5,0,0,1,NaN,7.6,22.1,302,12.63,2.6
1/14/22,72.1,56.9,67.7,56.4,38498.12,33971.06,5.35,5.35,0,0,0,0,0,NaN,10.5,20.6,319,17.06,3.28
1/15/22,76.1,54.7,75,53.5,38547.59,30376.07,5.45,5.45,0,0,0,0,0,NaN,7.1,21,155,16.13,3.12
1/16/22,76.8,62.3,75.3,61.5,38598.54,8991.91,4.1,5.45,0.4,0.4,0,0,1,NaN,17.1,33.1,181,6.07,1.98
1/17/22,74.3,59.3,69.8,56.9,38650.91,30390.6,4.2,5.5,0,0,0,0,0,NaN,15.1,28.9,275,14.41,3.17
1/18/22,68.7,52.9,66.1,49.9,38704.63,34000.14,5.55,5.55,0,0,0,0,0,NaN,7.3,16.1,333,18.26,3.24
1/19/22,74.6,54,74.2,52.5,38759.63,24173.19,5.6,5.6,0,0,0,0,0,NaN,8,14.1,71,13.78,2.61
1/20/22,78.8,63.9,82.5,66.4,38815.85,12669.69,5.5,5.65,2.2,2.2,0,0,2,NaN,11.9,16.1,121,8.64,1.82
1/21/22,79.7,69.1,88.1,74.4,38873.2,34038.14,5.6,5.7,9.8,9.8,0,0,3,NaN,5.7,12.3,152,15.99,2.9
1/22/22,77.5,64.1,83.1,65.8,38931.64,10800,5.15,5.7,0,0,0,0,0,NaN,10.4,15,338,9.1,1.74
1/23/22,64.1,50.5,66.4,46.2,38991.31,2537.46,5.75,5.75,0,0,0,0,0,NaN,10.9,18.3,310,5.55,1
1/24/22,63.4,43.8,59.3,39.1,39052.83,32400,5.8,5.8,0,0,0,0,0,NaN,9.4,20.1,320,18.27,2.65
1/25/22,73.9,51,75.7,48.1,39116.12,33278.49,5.45,5.85,0,0,0,0,0,NaN,7.2,17.4,61,17.13,2.98
1/26/22,80.2,68,86,67.7,39181.09,19734.09,4.45,5.85,1.4,1.4,0,0,2,NaN,11.9,27.3,202,9.71,2.05
1/27/22,79.4,67.4,87.3,71.2,39247.65,21600,5.7,5.9,50.8,50.8,0,0,2,NaN,6.1,9.8,341,11.15,2.13
1/28/22,72.1,62.9,73.5,65.1,39315.68,3600,5.5,5.9,0,0,0,0,0,NaN,10.2,21.9,282,9.61,1.68
1/29/22,64.8,44.9,65,39.3,39385.09,30130.53,5.6,5.9,0,0,0,0,0,NaN,19,36,301,18.62,3.46
1/30/22,62.4,39.1,57.1,30.7,39455.8,34239.21,5.85,5.85,0,0,0,0,0,NaN,11.1,27.3,330,19.84,3.49
1/31/22,68.3,45.6,66.4,40.7,39527.71,30845.63,5.9,5.9,0,0,0,0,0,NaN,11.1,16.8,8,14.81,2.86
2/1/22,72.8,56.6,70.3,53.9,39600.72,15806.56,5.9,6,0,0,0,0,0,NaN,13.9,18.8,64,14.48,3.41
2/2/22,76.3,64.2,75.9,62.9,39674.75,34332.39,5.55,6,0,0,0,0,0,NaN,14.4,26.4,94,15.63,3.44
2/3/22,78.3,68,81.9,68.9,39749.71,34794.7,6.15,6.15,0,0,0,0,0,NaN,13.4,25.9,105,16.67,3.41
2/4/22,78.7,68.6,83.3,70.9,39825.5,34400.55,5.9,6.2,0,0,0,0,0,NaN,11.7,21.5,125,15.4,2.91
2/5/22,79.2,66.8,86.6,70.8,39902.05,27171.97,6.3,6.3,1.1,1.1,0,0,1,NaN,7.8,12.3,99,12.4,2.45
2/6/22,79,66,83.9,70.4,39979.27,31176.61,6.35,6.35,0,0,0,0,0,NaN,7.9,11.2,169,16.98,3.19
2/7/22,79.5,66.2,85.3,70.6,40057.07,25292.72,6.35,6.35,0,0,0,0,0,NaN,9.4,11.2,160,16.08,2.99
2/8/22,79.1,66.5,87.2,69,40135.38,28079.28,6.4,6.4,0,0,0,0,0,NaN,8,18.8,10,15.69,2.94
2/9/22,65.8,61.7,68.2,62.2,40214.1,0,5.15,6.45,2.5,2.5,0,0,1,NaN,9.1,18.8,339,3.21,0.66
2/10/22,76.6,56.5,80.9,54.7,40293.16,35880.47,6.5,6.5,0,0,0,0,0,NaN,8.8,21.9,357,19.31,3.42
2/11/22,77.5,64.4,82.9,67.7,40372.5,16871.85,6.55,6.55,2.5,2.5,0,0,1,NaN,8.1,11,71,11.3,2.19
2/12/22,80.7,67.4,90.5,71.5,40452.28,31737.31,6.6,6.6,0,0,0,0,0,NaN,8.2,9.8,57,15.11,2.83
2/13/22,74,63.2,82.1,63.4,40533.21,2923.49,2.45,6.65,24.6,24.6,0,0,3,NaN,11.8,25.7,308,5.86,1.17
2/14/22,70.3,53.1,68.4,48.7,40615.23,36636.94,6.75,6.75,0,0,0,0,0,NaN,13.7,29.1,337,20.2,3.53
2/15/22,73.4,55.8,70.5,53.9,40698.26,9618.24,3.85,6.7,0,0,0,0,0,NaN,18.2,25.1,48,11.24,3.12
2/16/22,76.4,69.3,79.5,66.8,40782.22,25200,6.5,6.75,1,1,0,0,2,NaN,16.9,30.2,71,14.62,3.43
2/17/22,79.8,71.7,83.1,73.7,40867.03,19227.47,6.85,6.85,11.9,11.9,0,0,1,NaN,14.1,29.3,101,10.87,2.43
2/18/22,81.7,72.2,89.9,78,40952.6,33149.37,6.8,6.9,0,0,0,0,0,NaN,9.8,19.9,163,15.76,3.04
2/19/22,84.5,70,93.3,73.7,41038.86,24595.97,6.95,6.95,0,0,0,0,0,NaN,10.3,15.7,307,16.14,3.03
2/20/22,77,68.5,79.6,69.9,41125.72,26718.27,5.75,6.95,0,0,0,0,0,NaN,13.5,22.6,36,13.88,2.91
2/21/22,77.8,69.4,82.4,73.9,41213.11,30103.58,4,7,0,0,0,0,0,NaN,11.4,15,56,13.33,2.71
2/22/22,80.2,70.9,84.8,73.8,41300.95,25399.47,7.05,7.05,0,0,0,0,0,NaN,14.7,22.4,76,12.37,2.71
2/23/22,80,70.3,83.7,74.1,41389.17,27868.43,6.85,7.1,0,0,0,0,0,NaN,10.9,20.4,78,13.58,2.94
2/24/22,80.5,68.6,84.6,73.2,41477.69,38524.68,7.15,7.15,0,0,0,0,0,NaN,11,13.9,91,16.51,3.32
2/25/22,80.8,69.6,87.8,72.3,41566.43,31772.92,6.9,7.2,0,0,0,0,0,NaN,10.5,18.6,74,18.51,3.75
2/26/22,80.9,70.7,86.6,73.8,41655.33,38945.52,7.25,7.25,0,0,0,0,0,NaN,9.9,17.2,72,19.37,4.01
2/27/22,80.9,70.5,87.2,76.4,41744.31,39037.89,7.3,7.3,0,0,0,0,0,NaN,10.1,15,128,17.37,3.33
2/28/22,85.2,70.4,89,72.4,41833.3,30226.56,7.35,7.35,0,0,0,0,0,NaN,8.8,17,262,19.78,4.16
3/1/22,80.2,65.9,85.2,68,41922.23,28609.62,7.35,7.35,0,0,0,0,0,NaN,7.8,18.6,318,17.85,3.52
3/2/22,75.7,66.6,81.5,68.3,42011.03,13398.51,6.9,7.35,8.2,8.2,0,0,3,NaN,8.3,20.1,347,10.94,2.26
3/3/22,78.8,66.7,84.1,70.7,42099.62,22535.2,7.35,7.4,0,0,0,0,0,NaN,10.4,12.3,59,14.41,3.07
3/4/22,80.1,67.7,81.5,70.1,42188.21,39371.73,7.4,7.4,0,0,0,0,0,NaN,15.1,20.6,47,21.2,4.44
3/5/22,79.9,71.1,82,71.9,42277.42,39430.13,7.45,7.45,0,0,0,0,0,NaN,18.6,26.2,74,18.63,4.3
3/6/22,80.8,72.2,84.2,72.3,42367.24,25200,7.55,7.55,9,9,0,0,1,NaN,15,30.2,83,15.13,3.97
3/7/22,80.9,72.8,85.7,75.1,42457.6,18000,7.4,7.65,0,0,0,0,0,NaN,15.6,27.7,107,8.66,2.44
3/8/22,81.8,74,89.3,79.1,42548.43,39600,7.4,7.7,0,0,0,0,0,NaN,13.1,19.9,135,17.47,3.38
3/9/22,83.4,73.8,90.4,77.9,42639.68,39600,7.8,7.8,0,0,0,0,0,NaN,14.8,20.4,150,21.15,4.17
3/10/22,82.1,73.8,91.3,79.6,42731.27,10199.99,7.35,7.8,2.1,2.1,0,0,2,NaN,12.2,20.4,159,11.34,2.43
3/11/22,84.1,74.5,91.6,82.2,42823.15,38694.11,7.85,7.85,0,0,0,0,0,NaN,14.6,19.5,161,20.92,4.09
3/12/22,86.9,63.3,91.5,57.4,42915.25,35149.86,7.5,7.9,0,0,0,0,0,NaN,20.8,32.2,233,18.45,4.49
3/13/22,73.7,51.1,72.2,45.4,43007.5,32432.71,7.85,7.9,0,0,0,0,0,NaN,14.9,30.2,13,20.27,4.14
3/14/22,74.3,64.3,74.1,63.7,43099.85,10800,3.9,7.85,0.4,0.4,0,0,1,NaN,14.7,22.8,48,10.08,2.4
3/15/22,77.5,69.9,83.1,72.2,43192.23,6990.38,7.35,7.95,37.1,37.1,0,0,4,NaN,12.4,23.5,64,6.7,1.33
3/16/22,82.1,72,88.9,78.1,43284.58,38872.31,7.6,8,0,0,0,0,0,NaN,13.5,19,153,21.06,3.86
3/17/22,81.7,72.8,90.3,80.4,43376.84,32525.86,7.95,8,0,0,0,0,0,NaN,10.8,13.9,159,18.47,3.49
3/18/22,83.8,70.7,92.9,77.5,43468.94,39851.05,8.05,8.05,0,0,0,0,0,NaN,10.9,13.4,117,22.82,4.3
3/19/22,83.8,73.8,93.6,81,43560.82,39923.84,8.1,8.1,0,0,0,0,0,NaN,10.8,15.4,129,21.92,4.17
3/20/22,84.3,72.9,96.5,81.1,43652.43,38891.45,8.1,8.1,0,0,0,0,0,NaN,11.8,16.6,37,18.98,3.86
3/21/22,78,70.3,80.4,70.3,43743.7,36418.41,8.05,8.15,0,0,0,0,0,NaN,14.9,25.5,50,20.05,4.25
3/22/22,79.9,69.3,84.4,69.9,43834.55,32937.88,8.2,8.2,0,0,0,0,0,NaN,14.1,25.5,93,18.91,4.11
3/23/22,83.5,74.4,90.9,77.3,43924.94,30602.87,8.15,8.3,0,0,0,0,0,NaN,13.6,25.1,128,18.06,3.86
3/24/22,84.5,76.2,90.7,79.7,44015.04,38339.82,8.3,8.35,0,0,0,0,0,NaN,17,24.6,159,18.66,4.1
3/25/22,78.8,67.1,86.8,67.1,44105.43,22551.17,8.15,8.3,7.6,7.6,0,0,1,NaN,11.1,23.7,326,21.36,4.27
3/26/22,79,61.1,80.1,60.3,44196.11,40676.27,8.25,8.25,0,0,0,0,0,NaN,11.7,21.3,314,26.24,5.07
3/27/22,81,58.8,77.1,56.7,44287.02,40807.9,8.3,8.3,0,0,0,0,0,NaN,13.6,28.4,325,26.28,5.5
3/28/22,83.1,62,85.8,62.5,44378.09,40543.27,8.05,8.3,0,0,0,0,0,NaN,9.8,17,129,26.09,5.27
3/29/22,84.5,65.2,88.7,67.5,44469.27,40934.07,8.3,8.3,0,0,0,0,0,NaN,9.4,13.6,55,26.28,5.4
3/30/22,80.9,70.6,84.8,72.2,44560.5,40997.31,8.4,8.4,0,0,0,0,0,NaN,15.8,30,114,23.3,5.04
3/31/22,82.2,74.9,87.4,74.5,44651.73,37092.73,6.75,8.5,0,0,0,0,0,NaN,15.6,31.1,139,19.31,4.36
4/1/22,86.7,75.6,96.9,80.6,44742.88,41123.67,8,8.55,0,0,0,0,0,NaN,14.6,26.4,157,23.48,4.7
4/2/22,86.1,72.5,96.1,76.6,44833.91,40935.26,8.2,8.55,1.1,1.1,0,0,1,NaN,14.1,19.5,158,22.98,4.52
4/3/22,84,70.6,91.1,74,44924.76,10800,8.05,8.45,1.5,1.5,0,0,2,NaN,10,25.7,38,9.91,2.3
4/4/22,80,72.8,89.4,78.9,45015.35,18690.57,8,8.4,53.3,53.3,0,0,2,NaN,10.6,13.2,94,15.97,2.93
4/5/22,83.8,75.3,90.5,82.5,45105.64,39600,7.4,8.55,0,0,0,0,0,NaN,14.5,19.9,137,19.72,3.86
4/6/22,87.7,76.5,99.4,81.8,45195.55,40186.61,7.7,8.6,0,0,0,0,0,NaN,14.8,23.3,156,23.04,4.67
4/7/22,91.2,77.3,96,84.1,45285.04,30695.87,7.4,8.65,1.1,1.1,0,0,1,NaN,14.6,20.8,188,15.02,3.51
4/8/22,80.9,63.5,85.3,62.3,45374.02,39360.86,8.5,8.65,0,0,0,0,0,NaN,13.1,22.4,296,24.8,5.08
4/9/22,80.5,61.6,77.7,61.9,45462.43,41126.59,8.35,8.7,0,0,0,0,0,NaN,16.4,34.4,283,24.47,5.6
4/10/22,76.4,53.5,78.8,50.6,45550.22,41673.99,8.7,8.7,0,0,0,0,0,NaN,11.9,23.5,23,27.35,5.31
4/11/22,78.2,64.5,81.4,65.3,45637.31,31987.41,8.75,8.75,0,0,0,0,0,NaN,12.3,17.4,83,22.86,4.74
4/12/22,80.6,68.5,82.7,69.1,45723.64,35732.66,8.8,8.8,0,0,0,0,0,NaN,14.1,22.1,87,15.85,4.31
4/13/22,81,72.4,85.5,72.6,45809.37,37457.24,8.85,8.85,0,0,0,0,0,NaN,12.9,24.2,100,19.34,4.42
4/14/22,84.5,74.5,93.7,78.3,45895.06,32199.17,8.8,8.8,0,0,0,0,0,NaN,13,22.4,123,21.11,4.35
4/15/22,80.9,73.8,90.3,77.9,45980.7,18000,8.8,8.8,30.9,30.9,0,0,3,NaN,11,18.1,84,14.09,2.72
4/16/22,81.9,71.9,90,75.4,46066.24,35300.49,8.55,8.75,0,0,0,0,0,NaN,9.9,19.7,92,20.86,4.06
4/17/22,83.3,71.9,92.6,78.2,46151.59,42063.86,8.75,8.75,0,0,0,0,0,NaN,13.2,17.4,86,23.12,4.44
4/18/22,85.7,72.1,96.4,78.6,46236.72,41349.73,7.55,8.75,0,0,0,0,0,NaN,8.3,16.1,93,23.14,4.61
4/19/22,85.9,70.2,93.7,74.2,46321.55,42171.68,8.75,8.75,0,0,0,0,0,NaN,14.4,21,17,26.15,5.23
4/20/22,80.3,71,83,73.7,46406.02,40982.02,8.75,8.75,0,0,0,0,0,NaN,17.4,22.4,49,23.3,4.92
4/21/22,81,68.9,83.1,69.2,46490.06,38727,8.75,8.8,2.2,2.2,0,0,1,NaN,17.2,27.1,49,21.49,4.71
4/22/22,81.2,71.8,84.6,71.4,46573.62,39600,7.65,8.8,0,0,0,0,0,NaN,18.1,29.1,47,21.99,4.94
4/23/22,81,70.9,86.4,72.3,46656.62,38780.51,8.8,8.8,0,0,0,0,0,NaN,15.6,26.4,62,22.63,5.05
4/24/22,82.8,71.4,89.4,72,46739.01,38207.15,8.75,8.8,0,0,0,0,0,NaN,13.9,23,78,23.98,5.27
4/25/22,81.9,72.7,86.3,75,46820.71,35280.51,8.85,8.8,2.2,2.2,0,0,1,NaN,12.2,21.5,84,17.99,4.18
4/26/22,83.3,72.6,90.9,76.4,46901.64,42529.19,8.9,8.9,0,0,0,0,0,NaN,8.8,18.6,82,26.88,5.51
4/27/22,83.9,71.4,91.8,75.7,46981.75,31776.89,8.9,8.9,0,0,0,0,0,NaN,12.1,13.6,138,23.5,4.88
4/28/22,86.3,71.8,92.9,77.4,47060.95,31823.56,8.9,8.9,0.4,0.4,0,0,1,NaN,11.5,14.8,167,22.67,4.73
4/29/22,80.9,70.8,86.6,76.6,47139.17,10269.13,8.6,8.85,40,40,0,0,4,NaN,8.1,13.9,74,8.52,2.01
4/30/22,82.1,70.6,89.4,76.1,47216.35,26452.29,8.15,8.8,6.9,6.9,0,0,3,NaN,8.7,18.1,91,18.82,3.83
5/1/22,83.4,72.1,91.6,77.3,47292.39,39156.71,8.8,8.8,20.5,20.5,0,0,1,NaN,10,14.5,79,23.8,4.72
5/2/22,83.8,73.2,92.2,78.9,47367.24,42798.58,8.9,8.9,0,0,0,0,0,NaN,13.4,16.6,91,21.14,4.51
5/3/22,85,74.6,95.6,79.3,47441.02,28800,8.9,8.9,0,0,0,0,0,NaN,9.9,18.6,93,21,4.34
5/4/22,86.4,72.2,95.6,75.8,47514.25,30924.85,8.95,8.95,21.7,21.7,0,0,3,NaN,8.3,11.6,120,15.33,3.29
5/5/22,89,71.2,102.2,76.1,47586.94,39317.66,9,9,0,0,0,0,0,NaN,10.2,12.3,149,26.88,5.57
5/6/22,89.5,76.1,99.1,84,47659,39355.63,9.05,9.1,34.9,34.9,0,0,2,NaN,13.4,15.7,186,20.13,4.54
5/7/22,92.3,76.1,97,81,47730.38,42992.7,8.85,8.95,0,0,0,0,0,NaN,17,22.8,237,24.34,6.1
5/8/22,91.5,74.4,99.9,79.7,47801.01,32228.85,8.95,8.95,8.6,8.6,0,0,1,NaN,9.4,19.7,266,19.53,4.34
5/9/22,85.3,71.3,92.8,76.6,47870.82,40881.57,7.7,8.9,0,0,0,0,0,NaN,14,19.9,39,24.45,5.15
5/10/22,82.6,68.5,87.1,68,47939.76,37086.14,8.9,8.9,0,0,0,0,0,NaN,12.5,20.1,19,23.84,5.4
5/11/22,85,66.4,87.5,66.5,48007.75,30543.93,7.7,8.9,0,0,0,0,0,NaN,14.7,21.5,351,19.22,4.55
5/12/22,81.3,66.9,85.3,70,48074.71,29939.64,7.55,8.85,35.3,35.3,0,0,1,NaN,8.1,17.9,5,16.37,3.28
5/13/22,82.3,69.8,92.9,75.6,48140.6,35994.97,8.8,8.8,0,0,0,0,0,NaN,8.9,10.3,129,25.41,4.83
5/14/22,87,72.9,98.5,79.5,48205.32,32400,8.75,9,0.4,0.4,0,0,1,NaN,9.4,12.5,139,22.25,4.7
5/15/22,87.9,76,99.5,84.1,48268.82,35434.61,9.05,9.05,8.6,8.6,0,0,1,NaN,9.7,14.5,148,23.12,4.74
5/16/22,86,73.2,96.6,79.6,48331.02,21600,7.85,9,11.5,11.5,0,0,5,NaN,10.6,14.1,215,16.78,3.49
5/17/22,87.4,72.9,96.8,78.6,48391.84,39600,9,9,0,0,0,0,0,NaN,9.7,14.3,156,22.16,4.55
5/18/22,90.4,74.1,103.7,80.8,48451.22,43200,9.05,9.05,0,0,0,0,0,NaN,9.4,11,118,26.68,5.64
5/19/22,89.6,77.5,102.2,87.4,48509.06,37989.74,9.05,9.05,0,0,0,0,0,NaN,12.2,15.9,148,25.76,5.39
5/20/22,90.3,76.1,99.9,79.2,48565.32,25838.32,6.7,9.05,0.4,0.4,0,0,1,NaN,16.2,25.3,127,19.05,4.05
5/21/22,88.1,78.1,98.9,84.9,48619.89,36390.08,9,9.1,0,0,0,0,0,NaN,13.4,24.8,108,22.58,5.17
5/22/22,89.4,79.1,96.4,85.3,48672.71,43205.41,8.35,9.05,0,0,0,0,0,NaN,12.7,23.7,101,21.99,5.38
5/23/22,87.2,78,96.7,83.7,48723.87,39630.22,8.75,9.05,0,0,0,0,0,NaN,11.8,17.9,100,24.5,5.66
5/24/22,87,77.6,93.6,81.9,48773.78,43231.37,9,9,0,0,0,0,0,NaN,13.3,20.1,104,26.07,6.09
5/25/22,88,77.3,96.1,81.8,48822.41,43260.83,8.95,9,0,0,0,0,0,NaN,13.7,21.9,102,27.14,6.52
5/26/22,86.8,77.4,95.9,81.7,48869.72,43200,8.95,9.05,0,0,0,0,0,NaN,11.7,19.5,109,28.7,6.2
5/27/22,87.5,77.6,96.7,82.2,48915.66,43200,9.05,9.05,0,0,0,0,0,NaN,14.6,19.7,141,22.64,5.27
5/28/22,88.6,74.2,98.3,79.4,48960.19,43266.57,9,9,0,0,0,0,0,NaN,13.1,17.4,158,26.31,5.58
5/29/22,87.9,72.4,95.4,72.2,49003.25,11085.5,8.75,9,9.8,9.8,0,0,4,NaN,19.3,26.4,142,15.29,3.41
5/30/22,83.6,72.2,95.8,77.3,49044.8,16520.55,8.5,8.95,132.5,132.5,0,0,3,NaN,11.5,14.8,99,18.93,3.73
5/31/22,82.2,75.6,96.4,84.6,49084.79,14400,8.4,8.95,140.1,140.1,0,0,2,NaN,6.5,11.2,29,19.04,3.8
6/1/22,89.9,74.3,101.3,81.9,49123.16,39635.48,8.9,8.95,145.1,145.1,0,0,2,NaN,10.6,12.8,13,23.75,4.88
6/2/22,85.9,73.9,97.8,81.5,49159.88,32536.16,8.8,9.05,3.3,3.3,0,0,2,NaN,11.4,15.2,117,25.35,4.79
6/3/22,76.8,71.9,84.5,76.1,49194.89,0,0.85,9.05,54.7,54.7,0,0,17,NaN,11.1,28.4,124,8.69,1.68
6/4/22,84.8,73,94.4,78.9,49228.15,18000,7.55,9.1,136.2,136.2,0,0,12,NaN,13.1,34.9,197,15.57,3.08
6/5/22,85.6,73.3,99.5,80,49259.61,30848.87,9.05,9.05,0,0,0,0,0,NaN,7.9,14.8,211,25.38,5.04
6/6/22,85.9,76.7,99.7,82.7,49289.21,23559.58,8.8,9.05,99.7,99.7,0,0,4,NaN,11.2,15,173,15.69,3.33
6/7/22,83.1,74.2,93.1,80.6,49316.91,19937.47,8.75,9,6.5,6.5,0,0,2,NaN,11.2,21.3,176,17.4,3.26
6/8/22,84.5,72.2,95.9,75.1,49342.66,32550.36,9,9,0,0,0,0,0,NaN,9.9,15,158,24.55,4.77
6/9/22,87.3,74.3,101.1,81.3,49366.42,25350.35,8.7,9,44.3,44.3,0,0,3,NaN,8.4,14.3,172,18.63,3.62
6/10/22,85.2,73.7,98.6,80.7,49388.14,24938.25,9,9,0,0,0,0,0,NaN,8.1,17.2,203,22.38,4.31
6/11/22,84.3,72.4,96.4,78.7,49407.77,34509.71,9,9,4.4,4.4,0,0,3,NaN,7.1,15.2,181,24.2,4.61
6/12/22,87.2,76.4,100.5,85.6,49425.32,43715.04,8.9,8.95,0,0,0,0,0,NaN,9.5,12.8,176,29.08,5.89
6/13/22,90.8,77,103.4,84.9,49440.95,44052.01,8.8,8.95,0,0,0,0,0,NaN,9.9,11.4,112,26.2,5.62
6/14/22,89.5,79.6,103.5,89.6,49454.65,40675.64,8.95,8.95,25.6,25.6,0,0,2,NaN,8.2,9.4,100,26.38,5.48
6/15/22,90,78.4,101.5,87.2,49466.43,44650.62,8.9,9,0,0,0,0,0,NaN,10.7,13.2,72,27.42,5.81
6/16/22,89.6,79.1,101.6,87.1,49476.29,44044.75,9,9,0,0,0,0,0,NaN,11.5,13,69,26.79,5.71
6/17/22,87.1,73.4,98.9,80.1,49484.23,30193.47,8.9,8.9,6.9,6.9,0,0,3,NaN,9.5,11.9,36,23.77,4.92
6/18/22,89.7,76.2,102.8,84.1,49490.24,41018.29,8.95,8.95,0,0,0,0,0,NaN,8.2,10.3,105,23.21,4.99
6/19/22,90.9,76.8,103.2,85.2,49494.33,21700.08,7.5,8.95,0,0,0,0,0,NaN,5.6,10.3,268,20.41,4.36
6/20/22,87.2,76.7,100,85.7,49496.5,36065.81,8.65,8.95,14.7,14.7,0,0,2,NaN,7.2,11.4,179,21.08,4.36
6/21/22,87.1,76.4,95,83.7,49496.76,37546.02,8.3,8.85,2.2,2.2,0,0,2,NaN,13.6,17.7,30,22.01,4.89
6/22/22,86.4,75.5,91.2,81.9,49495.11,41817.38,8.9,8.9,0,0,0,0,0,NaN,11.6,19,48,27.36,5.88
6/23/22,87.5,74.7,98.1,81.6,49491.55,44858.96,8.9,8.9,0,0,0,0,0,NaN,8.6,14.3,142,28.29,5.91
6/24/22,90.4,76.4,102.6,82.6,49486.08,44827.95,8.95,8.95,0,0,0,0,0,NaN,10.9,16.6,194,26.74,5.93
6/25/22,89.8,78.3,101.1,87,49478.71,32454.6,8.65,9,0,0,0,0,0,NaN,9.7,11,190,23.05,4.64
6/26/22,89.3,78.1,101.5,88.7,49469.46,19215.93,8.95,8.95,0,0,0,0,0,NaN,10.3,11.9,156,22.61,4.74
6/27/22,87.3,78.1,101,88.3,49458.32,44077.08,8.55,8.9,85.7,85.7,0,0,2,NaN,11.4,15.4,117,28.3,5.74
6/28/22,89.6,79.8,100,88.6,49445.3,42769.33,8.8,8.9,0.7,0.7,0,0,1,NaN,10.4,12.3,103,21.52,4.67
6/29/22,89.3,79,101.1,89.3,49430.41,40277.25,8.85,8.85,0,0,0,0,0,NaN,9.3,11.4,148,23.63,5.02
6/30/22,89.2,79.7,101.6,90.1,49413.67,45568.98,8.85,8.9,0,0,0,0,0,NaN,12.8,14.3,113,25.82,5.46
7/1/22,89.5,79.3,98.7,86.8,49395.07,41476.58,9,9,0,0,0,0,0,NaN,11,17.9,105,25.11,5.6
7/2/22,89.6,80.1,101.5,88.7,49374.55,45718.46,8.45,8.95,0,0,0,0,0,NaN,11,15.2,119,27.71,6.05
7/3/22,90.3,80,100.9,87.7,49351.94,45088.61,8.5,8.95,0,0,0,0,0,NaN,10.6,19,106,24.47,5.65
7/4/22,88.3,79.6,99.8,87.8,49327.27,39143.45,8.95,8.95,66.6,66.6,0,0,1,NaN,11.5,19.7,80,24.11,5.25
7/5/22,87.9,79.7,100.7,89,49300.59,30018.68,8.95,9,44.6,44.6,0,0,1,NaN,8.6,13.2,91,20.61,4.32
7/6/22,87.1,80,101.1,89.3,49271.96,38690.41,9,9,29.9,29.9,0,0,2,NaN,11.5,14.5,137,22.23,4.34
7/7/22,89.8,78.9,102.6,89.4,49241.42,40999.09,8.95,8.95,0,0,0,0,0,NaN,10.7,12.1,113,24.37,5.24
7/8/22,90.6,78.9,102.4,87.2,49209.03,45819.54,8.7,8.9,0,0,0,0,0,NaN,12.5,15,115,24.13,5.14
7/9/22,90.7,79.5,102.8,87.9,49174.85,38281.37,8.95,8.95,0.4,0.4,0,0,1,NaN,12.6,21.3,151,22.02,4.94
7/10/22,90.8,80.2,103.4,90.9,49138.92,37250.8,8.95,8.95,0,0,0,0,0,NaN,12.5,16.1,161,24.8,5.55
7/11/22,91.9,79.3,103.2,88,49101.3,44961.12,8.95,8.95,0,0,0,0,0,NaN,13.1,16.3,169,26.19,5.89
