,precipitation,actual_max_temp,min temp,mean temp,Datetime
558,0.0,92.0,73.0,82.5,2001-07-12
559,0.0,94.0,76.0,85.0,2001-07-13
560,0.81,89.0,73.0,81.0,2001-07-14
561,0.53,86.0,73.0,79.5,2001-07-15
562,0.0,94.0,75.0,84.5,2001-07-16
563,0.18,90.0,76.0,83.0,2001-07-17
564,0.0,89.0,77.0,83.0,2001-07-18
565,0.0,90.0,78.0,84.0,2001-07-19
566,0.51,89.0,76.0,82.5,2001-07-20
567,1.18,90.0,73.0,81.5,2001-07-21
568,0.14,86.0,73.0,79.5,2001-07-22
569,1.0,87.0,71.0,79.0,2001-07-23
570,0.01,89.0,71.0,80.0,2001-07-24
571,0.08,88.0,78.0,83.0,2001-07-25
572,0.05,89.0,76.0,82.5,2001-07-26
573,0.0,89.0,78.0,83.5,2001-07-27
574,0.0,90.0,79.0,84.5,2001-07-28
575,0.0,90.0,78.0,84.0,2001-07-29
576,0.0,92.0,79.0,85.5,2001-07-30
577,0.0,91.0,81.0,86.0,2001-07-31
578,1.54,84.0,73.0,78.5,2001-08-01
579,0.25,85.0,75.0,80.0,2001-08-02
580,0.78,83.0,72.0,77.5,2001-08-03
581,0.14,87.0,75.0,81.0,2001-08-04
582,0.58,89.0,74.0,81.5,2001-08-05
583,0.0,90.0,74.0,82.0,2001-08-06
584,0.0,90.0,81.0,85.5,2001-08-07
585,0.0,90.0,80.0,85.0,2001-08-08
586,0.0,91.0,79.0,85.0,2001-08-09
587,0.52,89.0,79.0,84.0,2001-08-10
588,0.12,90.0,78.0,84.0,2001-08-11
589,0.0,90.0,80.0,85.0,2001-08-12
590,0.03,91.0,81.0,86.0,2001-08-13
591,0.0,93.0,80.0,86.5,2001-08-14
592,0.0,93.0,79.0,86.0,2001-08-15
593,0.0,93.0,80.0,86.5,2001-08-16
594,0.33,92.0,80.0,86.0,2001-08-17
595,0.0,92.0,81.0,86.5,2001-08-18
596,0.0,92.0,83.0,87.5,2001-08-19
597,0.51,93.0,77.0,85.0,2001-08-20
598,0.02,90.0,77.0,83.5,2001-08-21
599,2.45,89.0,74.0,81.5,2001-08-22
600,0.0,90.0,75.0,82.5,2001-08-23
601,0.0,91.0,79.0,85.0,2001-08-24
602,0.0,92.0,78.0,85.0,2001-08-25
603,0.0,94.0,80.0,87.0,2001-08-26
604,0.0,92.0,78.0,85.0,2001-08-27
605,0.0,92.0,80.0,86.0,2001-08-28
606,0.0,92.0,80.0,86.0,2001-08-29
607,0.0,91.0,82.0,86.5,2001-08-30
608,0.0,91.0,83.0,87.0,2001-08-31
609,0.0,91.0,81.0,86.0,2001-09-01
610,0.0,91.0,81.0,86.0,2001-09-02
611,0.02,91.0,82.0,86.5,2001-09-03
612,0.12,91.0,80.0,85.5,2001-09-04
613,0.03,92.0,79.0,85.5,2001-09-05
614,0.0,90.0,79.0,84.5,2001-09-06
615,0.08,87.0,77.0,82.0,2001-09-07
616,1.04,88.0,73.0,80.5,2001-09-08
617,0.72,82.0,74.0,78.0,2001-09-09
618,2.38,87.0,74.0,80.5,2001-09-10
619,0.2,88.0,75.0,81.5,2001-09-11
620,1.99,83.0,73.0,78.0,2001-09-12
621,2.38,86.0,73.0,79.5,2001-09-13
622,0.62,83.0,75.0,79.0,2001-09-14
623,0.0,89.0,75.0,82.0,2001-09-15
624,0.0,86.0,71.0,78.5,2001-09-16
625,0.45,87.0,75.0,81.0,2001-09-17
626,0.0,86.0,78.0,82.0,2001-09-18
627,0.0,88.0,77.0,82.5,2001-09-19
628,0.0,89.0,75.0,82.0,2001-09-20
629,0.0,90.0,77.0,83.5,2001-09-21
630,0.0,90.0,77.0,83.5,2001-09-22
631,0.0,90.0,77.0,83.5,2001-09-23
632,0.02,89.0,78.0,83.5,2001-09-24
633,0.0,90.0,78.0,84.0,2001-09-25
634,0.02,88.0,76.0,82.0,2001-09-26
635,2.62,86.0,72.0,79.0,2001-09-27
636,2.08,81.0,70.0,75.5,2001-09-28
637,3.22,78.0,70.0,74.0,2001-09-29
638,0.0,83.0,72.0,77.5,2001-09-30
639,0.0,85.0,71.0,78.0,2001-10-01
640,0.0,84.0,71.0,77.5,2001-10-02
641,0.0,86.0,72.0,79.0,2001-10-03
642,0.0,86.0,78.0,82.0,2001-10-04
643,1.46,88.0,74.0,81.0,2001-10-05
644,0.0,89.0,78.0,83.5,2001-10-06
645,0.0,89.0,77.0,83.0,2001-10-07
646,0.07,89.0,76.0,82.5,2001-10-08
647,0.46,83.0,74.0,78.5,2001-10-09
648,0.02,85.0,77.0,81.0,2001-10-10
649,0.17,85.0,75.0,80.0,2001-10-11
650,0.0,85.0,75.0,80.0,2001-10-12
651,0.0,86.0,75.0,80.5,2001-10-13
652,0.37,84.0,77.0,80.5,2001-10-14
653,0.06,86.0,76.0,81.0,2001-10-15
654,0.0,87.0,76.0,81.5,2001-10-16
655,0.01,84.0,76.0,80.0,2001-10-17
656,1.56,81.0,74.0,77.5,2001-10-18
657,0.39,85.0,74.0,79.5,2001-10-19
658,0.72,82.0,76.0,79.0,2001-10-20
659,4.71,85.0,74.0,79.5,2001-10-21
660,0.49,85.0,74.0,79.5,2001-10-22
661,0.0,87.0,75.0,81.0,2001-10-23
662,2.38,90.0,73.0,81.5,2001-10-24
663,0.03,88.0,75.0,81.5,2001-10-25
664,0.02,86.0,71.0,78.5,2001-10-26
665,0.0,76.0,61.0,68.5,2001-10-27
666,0.0,77.0,59.0,68.0,2001-10-28
667,0.0,79.0,71.0,75.0,2001-10-29
668,0.23,80.0,70.0,75.0,2001-10-30
669,0.01,82.0,74.0,78.0,2001-10-31
670,0.06,83.0,75.0,79.0,2001-11-01
671,0.02,83.0,76.0,79.5,2001-11-02
672,0.04,84.0,78.0,81.0,2001-11-03
673,0.31,79.0,71.0,75.0,2001-11-04
674,0.86,76.0,68.0,72.0,2001-11-05
675,0.0,81.0,65.0,73.0,2001-11-06
676,0.0,79.0,66.0,72.5,2001-11-07
677,0.01,79.0,65.0,72.0,2001-11-08
678,0.0,79.0,64.0,71.5,2001-11-09
679,0.0,79.0,66.0,72.5,2001-11-10
680,0.0,80.0,65.0,72.5,2001-11-11
681,0.01,80.0,69.0,74.5,2001-11-12
682,0.0,81.0,67.0,74.0,2001-11-13
683,0.0,82.0,66.0,74.0,2001-11-14
684,0.0,74.0,66.0,70.0,2001-11-15
685,0.0,77.0,68.0,72.5,2001-11-16
686,0.0,83.0,66.0,74.5,2001-11-17
687,0.0,81.0,67.0,74.0,2001-11-18
688,0.02,81.0,67.0,74.0,2001-11-19
689,0.09,81.0,67.0,74.0,2001-11-20
690,0.0,81.0,64.0,72.5,2001-11-21
691,0.0,81.0,64.0,72.5,2001-11-22
692,0.0,80.0,66.0,73.0,2001-11-23
693,0.0,82.0,73.0,77.5,2001-11-24
694,0.0,82.0,68.0,75.0,2001-11-25
695,0.0,81.0,70.0,75.5,2001-11-26
696,0.0,81.0,66.0,73.5,2001-11-27
697,0.0,81.0,69.0,75.0,2001-11-28
698,0.0,80.0,69.0,74.5,2001-11-29
699,0.0,81.0,69.0,75.0,2001-11-30
700,0.01,81.0,68.0,74.5,2001-12-01
701,0.08,80.0,69.0,74.5,2001-12-02
702,0.0,82.0,70.0,76.0,2001-12-03
703,0.0,82.0,73.0,77.5,2001-12-04
704,0.03,81.0,73.0,77.0,2001-12-05
705,0.46,79.0,72.0,75.5,2001-12-06
706,1.18,82.0,70.0,76.0,2001-12-07
707,0.0,81.0,74.0,77.5,2001-12-08
708,0.02,83.0,73.0,78.0,2001-12-09
709,0.0,81.0,72.0,76.5,2001-12-10
710,0.0,84.0,72.0,78.0,2001-12-11
711,0.0,82.0,72.0,77.0,2001-12-12
712,0.0,83.0,71.0,77.0,2001-12-13
713,0.0,83.0,73.0,78.0,2001-12-14
714,0.0,82.0,72.0,77.0,2001-12-15
715,0.0,82.0,72.0,77.0,2001-12-16
716,0.0,81.0,70.0,75.5,2001-12-17
717,0.0,84.0,67.0,75.5,2001-12-18
718,0.0,80.0,67.0,73.5,2001-12-19
719,0.0,74.0,62.0,68.0,2001-12-20
720,0.0,76.0,59.0,67.5,2001-12-21
721,0.0,77.0,68.0,72.5,2001-12-22
722,0.0,78.0,70.0,74.0,2001-12-23
723,0.0,81.0,69.0,75.0,2001-12-24
724,0.26,79.0,65.0,72.0,2001-12-25
725,0.42,67.0,54.0,60.5,2001-12-26
726,0.0,66.0,49.0,57.5,2001-12-27
727,0.0,75.0,59.0,67.0,2001-12-28
728,0.0,81.0,63.0,72.0,2001-12-29
729,0.0,76.0,61.0,68.5,2001-12-30
730,0.57,70.0,63.0,66.5,2001-12-31
731,0.0,75.0,60.0,67.5,2002-01-01
732,0.19,75.0,64.0,69.5,2002-01-02
733,0.0,71.0,50.0,60.5,2002-01-03
734,0.0,55.0,42.0,48.5,2002-01-04
735,0.0,71.0,46.0,58.5,2002-01-05
736,0.02,80.0,65.0,72.5,2002-01-06
737,0.0,71.0,52.0,61.5,2002-01-07
738,0.0,61.0,44.0,52.5,2002-01-08
739,0.0,65.0,45.0,55.0,2002-01-09
740,0.0,74.0,52.0,63.0,2002-01-10
741,0.0,77.0,56.0,66.5,2002-01-11
742,0.0,76.0,58.0,67.0,2002-01-12
743,0.0,76.0,63.0,69.5,2002-01-13
744,0.0,79.0,66.0,72.5,2002-01-14
745,0.0,81.0,67.0,74.0,2002-01-15
746,0.0,78.0,63.0,70.5,2002-01-16
747,0.0,81.0,67.0,74.0,2002-01-17
748,0.0,82.0,68.0,75.0,2002-01-18
749,0.0,81.0,66.0,73.5,2002-01-19
750,0.0,82.0,68.0,75.0,2002-01-20
751,0.0,83.0,68.0,75.5,2002-01-21
752,0.0,82.0,70.0,76.0,2002-01-22
753,0.0,81.0,73.0,77.0,2002-01-23
754,0.0,82.0,69.0,75.5,2002-01-24
755,0.0,84.0,69.0,76.5,2002-01-25
756,0.0,84.0,65.0,74.5,2002-01-26
757,0.0,83.0,68.0,75.5,2002-01-27
758,0.0,82.0,69.0,75.5,2002-01-28
759,0.0,83.0,67.0,75.0,2002-01-29
760,0.0,83.0,72.0,77.5,2002-01-30
761,0.01,82.0,73.0,77.5,2002-01-31
762,0.29,80.0,71.0,75.5,2002-02-01
763,0.0,81.0,68.0,74.5,2002-02-02
764,0.0,84.0,70.0,77.0,2002-02-03
765,0.0,78.0,61.0,69.5,2002-02-04
766,0.0,74.0,55.0,64.5,2002-02-05
767,0.0,77.0,66.0,71.5,2002-02-06
768,0.0,84.0,68.0,76.0,2002-02-07
769,0.0,75.0,60.0,67.5,2002-02-08
770,0.74,78.0,68.0,73.0,2002-02-09
771,0.02,80.0,70.0,75.0,2002-02-10
772,0.0,78.0,63.0,70.5,2002-02-11
773,0.0,80.0,65.0,72.5,2002-02-12
774,0.06,84.0,66.0,75.0,2002-02-13
775,0.05,71.0,61.0,66.0,2002-02-14
776,0.0,80.0,64.0,72.0,2002-02-15
777,0.41,79.0,65.0,72.0,2002-02-16
778,0.0,74.0,59.0,66.5,2002-02-17
779,0.0,75.0,55.0,65.0,2002-02-18
780,0.0,75.0,64.0,69.5,2002-02-19
781,0.0,79.0,69.0,74.0,2002-02-20
782,0.0,80.0,68.0,74.0,2002-02-21
783,0.05,81.0,67.0,74.0,2002-02-22
784,1.96,78.0,58.0,68.0,2002-02-23
785,0.0,71.0,55.0,63.0,2002-02-24
786,0.0,76.0,58.0,67.0,2002-02-25
787,0.0,78.0,61.0,69.5,2002-02-26
788,0.0,73.0,51.0,62.0,2002-02-27
789,0.0,65.0,46.0,55.5,2002-02-28
790,0.0,76.0,61.0,68.5,2002-03-01
791,0.0,81.0,72.0,76.5,2002-03-02
792,0.0,84.0,73.0,78.5,2002-03-03
793,0.0,75.0,54.0,64.5,2002-03-04
794,0.0,70.0,51.0,60.5,2002-03-05
795,0.04,72.0,66.0,69.0,2002-03-06
796,0.8,75.0,66.0,70.5,2002-03-07
797,0.0,81.0,63.0,72.0,2002-03-08
798,0.0,82.0,67.0,74.5,2002-03-09
799,0.0,83.0,67.0,75.0,2002-03-10
800,0.02,82.0,68.0,75.0,2002-03-11
801,0.0,84.0,71.0,77.5,2002-03-12
802,0.0,87.0,72.0,79.5,2002-03-13
803,0.0,85.0,66.0,75.5,2002-03-14
804,0.0,84.0,71.0,77.5,2002-03-15
805,0.0,83.0,72.0,77.5,2002-03-16
806,0.0,83.0,68.0,75.5,2002-03-17
807,0.0,84.0,72.0,78.0,2002-03-18
808,0.0,82.0,70.0,76.0,2002-03-19
809,0.0,83.0,73.0,78.0,2002-03-20
810,0.0,85.0,69.0,77.0,2002-03-21
811,0.0,83.0,68.0,75.5,2002-03-22
812,0.0,81.0,67.0,74.0,2002-03-23
813,0.0,83.0,73.0,78.0,2002-03-24
814,0.0,84.0,74.0,79.0,2002-03-25
815,0.03,85.0,70.0,77.5,2002-03-26
816,0.0,88.0,70.0,79.0,2002-03-27
817,0.0,87.0,67.0,77.0,2002-03-28
818,0.0,85.0,72.0,78.5,2002-03-29
819,0.0,83.0,74.0,78.5,2002-03-30
820,0.0,84.0,73.0,78.5,2002-03-31
821,1.08,87.0,69.0,78.0,2002-04-01
822,0.0,85.0,73.0,79.0,2002-04-02
823,0.0,86.0,70.0,78.0,2002-04-03
824,0.0,87.0,68.0,77.5,2002-04-04
825,0.0,86.0,70.0,78.0,2002-04-05
826,0.0,80.0,68.0,74.0,2002-04-06
827,0.0,80.0,67.0,73.5,2002-04-07
828,0.0,80.0,72.0,76.0,2002-04-08
829,0.02,83.0,72.0,77.5,2002-04-09
830,0.0,83.0,72.0,77.5,2002-04-10
831,0.09,82.0,73.0,77.5,2002-04-11
832,0.0,81.0,73.0,77.0,2002-04-12
833,0.0,82.0,72.0,77.0,2002-04-13
834,0.01,83.0,71.0,77.0,2002-04-14
835,0.0,85.0,73.0,79.0,2002-04-15
836,0.12,85.0,74.0,79.5,2002-04-16
837,0.0,85.0,75.0,80.0,2002-04-17
838,0.0,85.0,74.0,79.5,2002-04-18
839,0.0,85.0,73.0,79.0,2002-04-19
840,0.0,85.0,73.0,79.0,2002-04-20
841,0.0,85.0,70.0,77.5,2002-04-21
842,0.0,87.0,71.0,79.0,2002-04-22
843,0.0,91.0,73.0,82.0,2002-04-23
844,0.0,87.0,77.0,82.0,2002-04-24
845,0.0,85.0,75.0,80.0,2002-04-25
846,0.0,85.0,72.0,78.5,2002-04-26
847,0.0,84.0,75.0,79.5,2002-04-27
848,0.0,85.0,74.0,79.5,2002-04-28
849,0.0,90.0,71.0,80.5,2002-04-29
850,0.0,89.0,73.0,81.0,2002-04-30
851,0.0,90.0,74.0,82.0,2002-05-01
852,0.0,90.0,75.0,82.5,2002-05-02
853,0.0,88.0,76.0,82.0,2002-05-03
854,0.0,87.0,77.0,82.0,2002-05-04
855,0.0,88.0,77.0,82.5,2002-05-05
856,0.0,88.0,78.0,83.0,2002-05-06
857,0.0,88.0,77.0,82.5,2002-05-07
858,0.0,86.0,77.0,81.5,2002-05-08
859,0.0,87.0,75.0,81.0,2002-05-09
860,0.0,87.0,77.0,82.0,2002-05-10
861,0.01,87.0,76.0,81.5,2002-05-11
862,0.0,87.0,77.0,82.0,2002-05-12
863,0.0,88.0,77.0,82.5,2002-05-13
864,0.0,91.0,74.0,82.5,2002-05-14
865,2.0,89.0,73.0,81.0,2002-05-15
866,1.73,86.0,73.0,79.5,2002-05-16
867,0.0,87.0,78.0,82.5,2002-05-17
868,0.2,91.0,76.0,83.5,2002-05-18
869,1.38,83.0,71.0,77.0,2002-05-19
870,0.52,86.0,68.0,77.0,2002-05-20
871,0.29,87.0,72.0,79.5,2002-05-21
872,0.03,83.0,71.0,77.0,2002-05-22
873,0.0,84.0,72.0,78.0,2002-05-23
874,0.0,84.0,75.0,79.5,2002-05-24
875,0.0,83.0,74.0,78.5,2002-05-25
876,0.0,85.0,74.0,79.5,2002-05-26
877,0.0,86.0,77.0,81.5,2002-05-27
878,1.43,84.0,72.0,78.0,2002-05-28
879,0.0,87.0,73.0,80.0,2002-05-29
880,0.0,89.0,78.0,83.5,2002-05-30
881,0.64,86.0,72.0,79.0,2002-05-31
882,0.0,90.0,73.0,81.5,2002-06-01
883,0.0,91.0,75.0,83.0,2002-06-02
884,0.0,92.0,76.0,84.0,2002-06-03
885,0.0,89.0,79.0,84.0,2002-06-04
886,0.0,88.0,80.0,84.0,2002-06-05
887,1.3,88.0,74.0,81.0,2002-06-06
888,0.05,90.0,74.0,82.0,2002-06-07
889,0.29,81.0,75.0,78.0,2002-06-08
890,0.0,88.0,76.0,82.0,2002-06-09
891,1.07,87.0,72.0,79.5,2002-06-10
892,1.11,81.0,73.0,77.0,2002-06-11
893,0.22,85.0,74.0,79.5,2002-06-12
894,0.06,84.0,76.0,80.0,2002-06-13
895,0.07,85.0,74.0,79.5,2002-06-14
896,2.75,80.0,73.0,76.5,2002-06-15
897,0.0,90.0,71.0,80.5,2002-06-16
898,0.06,88.0,73.0,80.5,2002-06-17
899,0.78,88.0,73.0,80.5,2002-06-18
900,0.35,89.0,74.0,81.5,2002-06-19
901,0.41,85.0,72.0,78.5,2002-06-20
902,1.37,79.0,72.0,75.5,2002-06-21
903,0.16,83.0,75.0,79.0,2002-06-22
904,0.2,87.0,75.0,81.0,2002-06-23
905,0.41,87.0,75.0,81.0,2002-06-24
906,0.03,85.0,75.0,80.0,2002-06-25
907,4.18,82.0,71.0,76.5,2002-06-26
908,0.01,86.0,75.0,80.5,2002-06-27
909,0.0,85.0,75.0,80.0,2002-06-28
910,0.0,88.0,78.0,83.0,2002-06-29
911,0.53,83.0,74.0,78.5,2002-06-30
912,1.14,85.0,73.0,79.0,2002-07-01
913,1.39,87.0,72.0,79.5,2002-07-02
914,0.08,89.0,75.0,82.0,2002-07-03
915,0.34,88.0,74.0,81.0,2002-07-04
916,0.26,91.0,77.0,84.0,2002-07-05
917,0.42,86.0,74.0,80.0,2002-07-06
918,0.67,88.0,74.0,81.0,2002-07-07
919,2.86,87.0,74.0,80.5,2002-07-08
920,0.4,89.0,72.0,80.5,2002-07-09
921,2.16,85.0,69.0,77.0,2002-07-10
922,0.8,87.0,74.0,80.5,2002-07-11
923,0.5,88.0,71.0,79.5,2002-07-12
924,0.0,90.0,74.0,82.0,2002-07-13
925,0.0,93.0,78.0,85.5,2002-07-14
926,0.01,90.0,81.0,85.5,2002-07-15
927,0.0,91.0,79.0,85.0,2002-07-16
928,0.4,94.0,79.0,86.5,2002-07-17
929,0.01,89.0,78.0,83.5,2002-07-18
930,0.0,90.0,78.0,84.0,2002-07-19
931,0.0,90.0,78.0,84.0,2002-07-20
932,0.0,90.0,79.0,84.5,2002-07-21
933,0.0,90.0,81.0,85.5,2002-07-22
934,0.02,90.0,80.0,85.0,2002-07-23
935,0.78,88.0,76.0,82.0,2002-07-24
936,0.37,88.0,78.0,83.0,2002-07-25
937,0.0,90.0,80.0,85.0,2002-07-26
938,0.0,90.0,81.0,85.5,2002-07-27
939,0.0,91.0,81.0,86.0,2002-07-28
940,0.01,91.0,76.0,83.5,2002-07-29
941,0.0,92.0,83.0,87.5,2002-07-30
942,0.14,91.0,78.0,84.5,2002-07-31
943,1.17,95.0,77.0,86.0,2002-08-01
944,0.66,94.0,77.0,85.5,2002-08-02
945,0.38,92.0,76.0,84.0,2002-08-03
946,0.0,92.0,78.0,85.0,2002-08-04
947,0.34,91.0,80.0,85.5,2002-08-05
948,0.22,92.0,75.0,83.5,2002-08-06
949,0.76,88.0,72.0,80.0,2002-08-07
950,0.15,88.0,73.0,80.5,2002-08-08
951,0.39,89.0,75.0,82.0,2002-08-09
952,0.0,88.0,77.0,82.5,2002-08-10
953,0.01,89.0,78.0,83.5,2002-08-11
954,0.0,91.0,76.0,83.5,2002-08-12
955,0.0,92.0,80.0,86.0,2002-08-13
956,0.18,91.0,79.0,85.0,2002-08-14
957,0.1,91.0,79.0,85.0,2002-08-15
958,0.0,91.0,82.0,86.5,2002-08-16
959,0.61,91.0,77.0,84.0,2002-08-17
960,0.04,91.0,78.0,84.5,2002-08-18
961,0.0,90.0,78.0,84.0,2002-08-19
962,0.2,91.0,74.0,82.5,2002-08-20
963,0.0,90.0,78.0,84.0,2002-08-21
964,0.31,91.0,77.0,84.0,2002-08-22
965,0.0,90.0,80.0,85.0,2002-08-23
966,0.0,89.0,79.0,84.0,2002-08-24
967,0.03,92.0,76.0,84.0,2002-08-25
968,0.05,90.0,77.0,83.5,2002-08-26
969,0.6,90.0,74.0,82.0,2002-08-27
970,0.11,89.0,75.0,82.0,2002-08-28
971,0.08,91.0,77.0,84.0,2002-08-29
972,0.14,89.0,78.0,83.5,2002-08-30
973,0.02,91.0,78.0,84.5,2002-08-31
974,0.73,93.0,74.0,83.5,2002-09-01
975,0.46,91.0,79.0,85.0,2002-09-02
976,0.36,89.0,78.0,83.5,2002-09-03
977,0.01,90.0,78.0,84.0,2002-09-04
978,0.28,87.0,79.0,83.0,2002-09-05
979,0.21,89.0,75.0,82.0,2002-09-06
980,0.14,88.0,78.0,83.0,2002-09-07
981,0.08,89.0,77.0,83.0,2002-09-08
982,0.0,90.0,78.0,84.0,2002-09-09
983,1.67,89.0,75.0,82.0,2002-09-10
984,0.3,87.0,70.0,78.5,2002-09-11
985,0.04,85.0,73.0,79.0,2002-09-12
986,0.1,89.0,75.0,82.0,2002-09-13
987,0.0,90.0,79.0,84.5,2002-09-14
988,0.0,91.0,82.0,86.5,2002-09-15
989,0.0,91.0,77.0,84.0,2002-09-16
990,0.0,91.0,80.0,85.5,2002-09-17
991,0.0,91.0,82.0,86.5,2002-09-18
992,0.1,91.0,77.0,84.0,2002-09-19
993,0.23,90.0,77.0,83.5,2002-09-20
994,0.0,90.0,77.0,83.5,2002-09-21
995,0.0,89.0,79.0,84.0,2002-09-22
996,1.2,86.0,75.0,80.5,2002-09-23
997,0.02,88.0,76.0,82.0,2002-09-24
998,0.01,89.0,77.0,83.0,2002-09-25
999,0.02,90.0,79.0,84.5,2002-09-26
1000,0.2,90.0,78.0,84.0,2002-09-27
1001,0.14,90.0,77.0,83.5,2002-09-28
1002,0.05,89.0,76.0,82.5,2002-09-29
1003,0.13,89.0,78.0,83.5,2002-09-30
1004,0.02,90.0,78.0,84.0,2002-10-01
1005,0.0,89.0,80.0,84.5,2002-10-02
1006,0.0,88.0,78.0,83.0,2002-10-03
1007,0.0,89.0,76.0,82.5,2002-10-04
1008,0.16,88.0,76.0,82.0,2002-10-05
1009,0.0,88.0,77.0,82.5,2002-10-06
1010,0.0,88.0,75.0,81.5,2002-10-07
1011,0.0,89.0,77.0,83.0,2002-10-08
1012,0.03,91.0,76.0,83.5,2002-10-09
1013,0.0,90.0,78.0,84.0,2002-10-10
1014,0.0,90.0,77.0,83.5,2002-10-11
1015,0.0,90.0,77.0,83.5,2002-10-12
1016,0.01,89.0,77.0,83.0,2002-10-13
1017,0.0,87.0,74.0,80.5,2002-10-14
1018,0.05,89.0,75.0,82.0,2002-10-15
1019,0.17,86.0,75.0,80.5,2002-10-16
1020,0.0,85.0,70.0,77.5,2002-10-17
1021,0.0,85.0,71.0,78.0,2002-10-18
1022,0.0,86.0,72.0,79.0,2002-10-19
1023,0.0,87.0,73.0,80.0,2002-10-20
1024,0.0,86.0,75.0,80.5,2002-10-21
1025,0.0,89.0,73.0,81.0,2002-10-22
1026,0.0,88.0,75.0,81.5,2002-10-23
1027,0.05,88.0,75.0,81.5,2002-10-24
1028,0.0,89.0,75.0,82.0,2002-10-25
1029,0.0,89.0,76.0,82.5,2002-10-26
1030,0.0,89.0,77.0,83.0,2002-10-27
1031,0.0,89.0,78.0,83.5,2002-10-28
1032,0.0,88.0,77.0,82.5,2002-10-29
1033,0.0,92.0,77.0,84.5,2002-10-30
1034,0.23,91.0,75.0,83.0,2002-10-31
1035,0.32,88.0,76.0,82.0,2002-11-01
1036,0.0,85.0,73.0,79.0,2002-11-02
1037,0.0,85.0,71.0,78.0,2002-11-03
1038,0.0,86.0,71.0,78.5,2002-11-04
1039,0.0,86.0,74.0,80.0,2002-11-05
1040,0.02,91.0,71.0,81.0,2002-11-06
1041,0.0,80.0,62.0,71.0,2002-11-07
1042,0.0,84.0,65.0,74.5,2002-11-08
1043,0.0,86.0,68.0,77.0,2002-11-09
1044,0.0,87.0,72.0,79.5,2002-11-10
1045,0.0,89.0,73.0,81.0,2002-11-11
1046,0.0,89.0,75.0,82.0,2002-11-12
1047,0.03,76.0,64.0,70.0,2002-11-13
1048,0.0,81.0,62.0,71.5,2002-11-14
1049,0.0,83.0,70.0,76.5,2002-11-15
1050,2.14,83.0,71.0,77.0,2002-11-16
1051,0.08,73.0,59.0,66.0,2002-11-17
1052,0.0,74.0,50.0,62.0,2002-11-18
1053,0.0,79.0,59.0,69.0,2002-11-19
1054,0.23,83.0,67.0,75.0,2002-11-20
1055,0.9,81.0,70.0,75.5,2002-11-21
1056,0.01,79.0,64.0,71.5,2002-11-22
1057,0.0,74.0,56.0,65.0,2002-11-23
1058,0.0,78.0,59.0,68.5,2002-11-24
1059,0.0,80.0,67.0,73.5,2002-11-25
1060,0.01,83.0,70.0,76.5,2002-11-26
1061,0.0,80.0,66.0,73.0,2002-11-27
1062,0.0,81.0,64.0,72.5,2002-11-28
1063,0.0,73.0,53.0,63.0,2002-11-29
1064,0.0,74.0,55.0,64.5,2002-11-30
1065,0.0,78.0,58.0,68.0,2002-12-01
1066,0.0,81.0,65.0,73.0,2002-12-02
1067,0.0,81.0,67.0,74.0,2002-12-03
1068,0.0,82.0,74.0,78.0,2002-12-04
1069,0.0,85.0,75.0,80.0,2002-12-05
1070,0.03,83.0,64.0,73.5,2002-12-06
1071,0.03,79.0,62.0,70.5,2002-12-07
1072,0.66,79.0,72.0,75.5,2002-12-08
1073,0.85,81.0,71.0,76.0,2002-12-09
1074,1.25,83.0,70.0,76.5,2002-12-10
1075,0.0,83.0,69.0,76.0,2002-12-11
1076,0.0,83.0,74.0,78.5,2002-12-12
1077,0.08,86.0,70.0,78.0,2002-12-13
1078,0.0,75.0,60.0,67.5,2002-12-14
1079,0.0,67.0,54.0,60.5,2002-12-15
1080,0.0,68.0,50.0,59.0,2002-12-16
1081,0.0,76.0,54.0,65.0,2002-12-17
1082,0.0,79.0,64.0,71.5,2002-12-18
1083,0.0,81.0,68.0,74.5,2002-12-19
1084,0.0,84.0,60.0,72.0,2002-12-20
1085,0.0,73.0,53.0,63.0,2002-12-21
1086,0.0,78.0,58.0,68.0,2002-12-22
1087,0.0,79.0,63.0,71.0,2002-12-23
1088,0.0,83.0,73.0,78.0,2002-12-24
1089,0.49,77.0,57.0,67.0,2002-12-25
1090,0.0,71.0,51.0,61.0,2002-12-26
1091,0.0,75.0,56.0,65.5,2002-12-27
1092,0.0,69.0,55.0,62.0,2002-12-28
1093,0.0,73.0,53.0,63.0,2002-12-29
1094,0.0,76.0,56.0,66.0,2002-12-30
1095,0.0,80.0,71.0,75.5,2002-12-31
1096,0.19,84.0,73.0,78.5,2003-01-01
1097,0.0,83.0,68.0,75.5,2003-01-02
1098,0.17,75.0,56.0,65.5,2003-01-03
1099,0.0,64.0,49.0,56.5,2003-01-04
1100,0.0,74.0,52.0,63.0,2003-01-05
1101,0.0,72.0,57.0,64.5,2003-01-06
1102,0.0,70.0,51.0,60.5,2003-01-07
1103,0.0,70.0,51.0,60.5,2003-01-08
1104,0.0,73.0,49.0,61.0,2003-01-09
1105,0.0,77.0,55.0,66.0,2003-01-10
1106,0.0,79.0,60.0,69.5,2003-01-11
1107,0.0,77.0,57.0,67.0,2003-01-12
1108,0.04,77.0,60.0,68.5,2003-01-13
1109,0.02,70.0,57.0,63.5,2003-01-14
1110,0.0,72.0,53.0,62.5,2003-01-15
1111,0.0,76.0,54.0,65.0,2003-01-16
